date.time,unit,value
1/28/2020 3:42,C,1.053
1/28/2020 7:42,C,1.053
1/28/2020 11:42,C,1.053
1/28/2020 15:42,C,1.053
1/28/2020 19:42,C,1.053
1/28/2020 23:42,C,1.053
1/29/2020 3:42,C,1.053
1/29/2020 7:42,C,1.053
1/29/2020 11:42,C,1.053
1/29/2020 15:42,C,1.053
1/29/2020 19:42,C,1.053
1/29/2020 23:42,C,1.053
1/30/2020 3:42,C,1.053
1/30/2020 7:42,C,1.053
1/30/2020 11:42,C,1.053
1/30/2020 15:42,C,1.053
1/30/2020 19:42,C,1.053
1/30/2020 23:42,C,1.053
1/31/2020 3:42,C,1.053
1/31/2020 7:42,C,1.053
1/31/2020 11:42,C,1.053
1/31/2020 15:42,C,1.053
1/31/2020 19:42,C,1.053
1/31/2020 23:42,C,1.053
2/1/2020 3:42,C,1.053
2/1/2020 7:42,C,1.053
2/1/2020 11:42,C,1.053
2/1/2020 15:42,C,1.053
2/1/2020 19:42,C,1.053
2/1/2020 23:42,C,1.053
2/2/2020 3:42,C,1.053
2/2/2020 7:42,C,1.053
2/2/2020 11:42,C,1.053
2/2/2020 15:42,C,1.053
2/2/2020 19:42,C,1.053
2/2/2020 23:42,C,1.053
2/3/2020 3:42,C,1.053
2/3/2020 7:42,C,1.053
2/3/2020 11:42,C,1.053
2/3/2020 15:42,C,1.053
2/3/2020 19:42,C,1.053
2/3/2020 23:42,C,1.053
2/4/2020 3:42,C,1.053
2/4/2020 7:42,C,1.053
2/4/2020 11:42,C,1.053
2/4/2020 15:42,C,1.053
2/4/2020 19:42,C,1.053
2/4/2020 23:42,C,1.053
2/5/2020 3:42,C,1.053
2/5/2020 7:42,C,1.053
2/5/2020 11:42,C,1.053
2/5/2020 15:42,C,1.053
2/5/2020 19:42,C,1.053
2/5/2020 23:42,C,1.053
2/6/2020 3:42,C,1.053
2/6/2020 7:42,C,1.053
2/6/2020 11:42,C,1.053
2/6/2020 15:42,C,1.053
2/6/2020 19:42,C,1.053
2/6/2020 23:42,C,1.053
2/7/2020 3:42,C,1.053
2/7/2020 7:42,C,1.053
2/7/2020 11:42,C,1.053
2/7/2020 15:42,C,1.053
2/7/2020 19:42,C,1.053
2/7/2020 23:42,C,1.053
2/8/2020 3:42,C,1.053
2/8/2020 7:42,C,1.053
2/8/2020 11:42,C,1.053
2/8/2020 15:42,C,1.053
2/8/2020 19:42,C,1.053
2/8/2020 23:42,C,1.053
2/9/2020 3:42,C,1.053
2/9/2020 7:42,C,1.053
2/9/2020 11:42,C,1.053
2/9/2020 15:42,C,1.053
2/9/2020 19:42,C,1.053
2/9/2020 23:42,C,1.053
2/10/2020 3:42,C,1.053
2/10/2020 7:42,C,1.053
2/10/2020 11:42,C,1.053
2/10/2020 15:42,C,1.053
2/10/2020 19:42,C,1.053
2/10/2020 23:42,C,1.053
2/11/2020 3:42,C,1.053
2/11/2020 7:42,C,1.053
2/11/2020 11:42,C,1.053
2/11/2020 15:42,C,0.55
2/11/2020 19:42,C,1.053
2/11/2020 23:42,C,1.053
2/12/2020 3:42,C,0.55
2/12/2020 7:42,C,1.053
2/12/2020 11:42,C,1.053
2/12/2020 15:42,C,1.053
2/12/2020 19:42,C,0.55
2/12/2020 23:42,C,0.55
2/13/2020 3:42,C,0.55
2/13/2020 7:42,C,1.053
2/13/2020 11:42,C,0.55
2/13/2020 15:42,C,0.55
2/13/2020 19:42,C,0.55
2/13/2020 23:42,C,0.55
2/14/2020 3:42,C,0.55
2/14/2020 7:42,C,0.55
2/14/2020 11:42,C,0.55
2/14/2020 15:42,C,0.55
